Date,Open,High,Low,Close,Volume
2018-04-18,23687.01,23801.67,23605.13,23759.88,422370112
2018-04-19,23766.19,23822.58,23696.76,23792.04,403527712
2018-04-20,23803.4,23950.53,23698.91,23829.34,482757280
2018-04-23,23783.04,23982.52,23765.66,23982.52,407396960
2018-04-24,23935.5,24073.69,23933.99,24035.49,468618048
2018-04-25,23932.83,24023.78,23680.22,23801.2,453749056
2018-04-26,23853.39,24039.63,23800.82,24039.63,392750080
2018-04-27,23997.75,24048.31,23801.38,23927.61,365879104
2018-04-30,23938.73,24012.83,23823.37,23979.37,347488096
2018-05-02,24014.71,24305.64,23999.23,24265.61,475513248
2018-05-03,24229.29,24269.53,24026.56,24064.46,369792896
2018-05-04,24174.63,24335.02,24143.56,24335.02,550617600
2018-05-07,24355.16,24544.26,24274.65,24544.26,402260064
2018-05-08,24488.45,24512.3,23950.89,24142.54,686144960
2018-05-09,24218.09,24419.35,24209.21,24266.56,485283424
2018-05-10,24279.55,24329.05,23871.01,24033.9,614446400
2018-05-11,24123.38,24171.43,23969.76,24159.34,424369536
2018-05-14,24159.85,24221.47,23959.61,24221.47,315402784
2018-05-15,24143.55,24359.66,24141.62,24297.17,476154368
2018-05-16,24175.74,24220.63,23616.91,23734.22,801457856
2018-05-17,23830.61,23985.03,23612.53,23801.99,579243136
2018-05-18,23918.6,23920.97,23384.19,23449.65,787018944
2018-05-21,23082.63,23427.55,22951.98,23092.38,568344064
2018-05-22,23135.48,23298.45,23024.29,23216.57,555108992
2018-05-23,23061.29,23061.29,22754.48,22911.71,472039616
2018-05-24,22990.36,23141.84,22627,22749.08,473460224
2018-05-25,22794.71,22827.57,22205.05,22398.15,738814784
2018-05-28,22634.77,22855.69,21797.16,21932.69,701159872
2018-05-29,21554.16,21665.53,21122.51,21350.88,1068416128
2018-05-30,21479.93,21870.3,21287.26,21797.82,805940096
2018-05-31,21881.42,22099.78,21599.88,21784.18,988045056
2018-06-01,22251.33,22416.47,22019.85,22109.55,739070720
2018-06-04,22352.2,22380.75,21915.84,22009.95,469605440
2018-06-05,21944.51,22194.83,21750.15,21750.15,547034816
2018-06-06,21814.52,21877.18,21411.98,21807.59,596659840
2018-06-07,21955.42,22072.99,21689.65,21767.6,441474528
2018-06-08,21497.91,21660.83,21298.04,21355.98,456613504
2018-06-11,21786.2,22139.31,21740.13,22086.2,575169408
2018-06-12,22199.4,22339.66,21998.17,22119.76,419252128
2018-06-13,22169.5,22363.72,22114.99,22216.18,430674944
2018-06-14,22106.66,22516.62,21978.04,22486.32,506954592
2018-06-15,22504.45,22508.3,22162.56,22190.45,653715648
2018-06-18,22097.56,22198.97,21948.77,22099.27,368340416
2018-06-19,21797.5,22172.12,21717.3,22084.33,444224160
2018-06-20,22276.26,22325.38,22107.38,22120.58,426908960
2018-06-21,22198.81,22234.76,21637.88,21673.11,419663168
2018-06-22,21739.24,21957.94,21724.61,21888.47,370103456
2018-06-25,21730.67,21762.44,21355.19,21355.19,313610464
2018-06-26,21501.18,21579.8,21320.56,21419.27,421180704
2018-06-27,21401.35,21726.9,21157.47,21557.91,529137152
2018-06-28,21430.08,21626.13,21294.71,21432.34,387178048
2018-06-29,21712.36,21843.47,21586.79,21626.27,414699360
2018-07-02,21411,21534.08,21168.66,21427.2,329344704
2018-07-03,21550.44,21825.08,21459.4,21764.16,416849984
2018-07-04,21736.5,21774.83,21659.64,21686.61,233793616
2018-07-05,21766.65,22040.25,21766.65,21914.29,369563072
2018-07-06,21989.83,22010.28,21812.48,21925.51,301732960
2018-07-09,22038.37,22089.16,21955.19,22033.44,245445152
2018-07-10,22079.7,22193.79,21912.24,22057.3,343397280
2018-07-11,21888.29,21906.63,21668.68,21708.06,311485376
2018-07-12,21753.72,21836.25,21579.53,21790.12,333984160
2018-07-13,21882.76,21962.24,21809.31,21892.35,330479392
2018-07-16,21895.49,22071.5,21822.96,21822.96,269371616
2018-07-17,21819.23,21995.76,21740.52,21977.82,299636928
2018-07-18,22059.37,22065.97,21905.81,21972.22,304562624
2018-07-19,21969.36,22066.72,21808.35,21885.4,354826528
2018-07-20,21758.82,21854.74,21594.28,21794.6,399390144
2018-07-23,21626.15,21778.4,21535.44,21605.21,284542400
2018-07-24,21744.79,21904.06,21722.53,21874.69,340602752
2018-07-25,21842.91,21936.55,21546.05,21561.46,430340384
2018-07-26,21710.69,21872.68,21692.12,21862.87,332917344
2018-07-27,21832.12,21970.46,21832.12,21955.08,416665792
2018-07-30,21863.73,21969.85,21853.97,21941.01,302502400
2018-07-31,21931.45,22243.62,21930.39,22215.69,430438176
2018-08-01,22224.31,22224.46,21791.45,21791.45,499047008
2018-08-02,21651.16,21677.74,21322.5,21414.72,499031936
2018-08-03,21470.43,21694.03,21324.05,21586.85,388459584
2018-08-06,21607.7,21638.39,21466.26,21580.18,324827904
2018-08-07,21662.83,21887.01,21657.15,21853.81,285515456
2018-08-08,21862.06,21949.98,21760.92,21790.3,302553056
2018-08-09,21774.32,21809.45,21580.06,21634.25,253428912
2018-08-10,21388.08,21447.88,20967.77,21090.78,477922464
2018-08-13,20943.69,21059.6,20768.86,20969.26,338433088
2018-08-14,21100.53,21138.66,20860.74,20906.35,333582016
2018-08-16,20798.53,20902.61,20469.6,20524.13,416858560
2018-08-17,20494.42,20573.07,20236.27,20415.27,397837184
2018-08-20,20471.51,20560.41,20365.91,20470.97,285754688
2018-08-21,20458.53,20832.04,20452.18,20783.79,314765920
2018-08-22,20714.65,20831.81,20666.27,20699.7,289597280
2018-08-23,20689.66,20734.2,20548.11,20608.51,295953184
2018-08-24,20628.23,20774.91,20627.75,20741.96,264847680
2018-08-27,20785.96,20801.08,20582.91,20797.82,192999072
2018-08-28,20834.2,20843.77,20550,20620.05,339170432
2018-08-29,20614.44,20760.07,20513.1,20760.07,321040064
2018-08-30,20721.43,20781.27,20495.1,20495.1,372644096
2018-08-31,20509.35,20519.38,20243.64,20269.47,495214784
2018-09-03,20269.06,20413.68,20253.27,20395.79,260430384
2018-09-04,20509.76,20649.71,20376.87,20601,726363008
2018-09-05,20580.5,20876.52,20500.76,20581.78,668359680
2018-09-06,20562.55,20760.57,20488.86,20527.22,407073856
2018-09-07,20558.24,20601.6,20310.23,20447.69,416605312
2018-09-10,20448.53,20995.38,20404.79,20918.9,518596160
2018-09-11,21012.22,21021.65,20723.81,20853.84,332927712
2018-09-12,20896.57,20965.78,20646.42,20963,411936224
2018-09-13,20899.36,21051.88,20829.37,20846.18,302985888
2018-09-14,20953.2,20959.33,20775.06,20885.43,253096176
2018-09-17,20823.45,21149.39,20797.96,21111.4,399689952
2018-09-18,21119.93,21228.23,21025.57,21228.23,402788288
2018-09-19,21235.28,21324.18,21091.45,21280.78,403788480
2018-09-20,21294.99,21476.14,21285.3,21388.38,475251424
2018-09-21,21545.41,21653.14,21462.42,21536.74,717007488
2018-09-24,21444.32,21486.57,21332.53,21339.87,356211200
2018-09-25,21393.73,21668.99,21393.27,21668.99,395376800
2018-09-26,21651.01,21680,21573.96,21646.34,409588224
2018-09-27,21503.97,21548.47,21220.19,21511.07,461942848
2018-09-28,21298.65,21298.65,20511.05,20711.7,819021696
2018-10-01,20602.28,21078.01,20552.6,20609.99,630192448
2018-10-02,20337.14,20659.02,20207.46,20562.31,649694784
2018-10-03,20825.08,20870.5,20578.72,20736.01,550481728
2018-10-04,20713.65,20770.43,20581.16,20612.93,461800384
2018-10-05,20569.58,20583.87,20321.45,20345.96,461257056
2018-10-08,20167.38,20175.27,19812.43,19851.47,489542368
2018-10-09,19926.48,20137.56,19679.39,20062.25,592227712
2018-10-10,19918.32,20137.83,19719.04,19719.04,549241728
2018-10-11,19424.56,19664.47,19347.86,19356.61,552112000
2018-10-12,19522.55,19572.12,19254.75,19255.98,446730432
2018-10-15,19218.24,19335.64,19166.68,19287.64,321016192
2018-10-16,19338.03,19725.04,19247.44,19717.83,431347680
2018-10-17,19786.73,19912.2,19392.78,19454.99,363112352
2018-10-18,19409.91,19598.28,19087.53,19087.53,462349024
2018-10-19,19015.4,19193.26,18754.24,19080.16,619900928
2018-10-22,19426.53,19467.38,18927.87,18966.22,460073312
2018-10-23,18762.92,18954.9,18705.16,18802.47,485861007
2018-10-24,18877.59,18924.62,18474.12,18485.46,423254664
2018-10-25,18434.21,18831.62,18411.43,18815.32,523095417
2018-10-26,18722.06,18726.28,18418.27,18683.27,459361411
2018-10-29,18937.59,19211.6,18835.55,19039.85,455833847
2018-10-30,19075.81,19181.17,18851.64,18998.8,444876222
2018-10-31,19168.44,19228.93,19015.56,19050.22,491669641
2018-11-01,19014.88,19282.08,18978.63,19185.14,354562500
2018-11-02,19371.75,19529.29,19339.29,19390.34,412306690
2018-11-05,19394.18,19397.28,19279.86,19281.03,307277437
2018-11-06,19320.88,19321.18,19073.44,19268.29,344862194
2018-11-07,19384.63,19608.8,19382.63,19540.94,372862115
2018-11-08,19576.14,19623.64,19382.62,19429.14,465412877
2018-11-09,19304.23,19334.05,19133.27,19258.11,505329545
2018-11-12,19329.29,19369.26,19055.92,19055.92,458713579
2018-11-13,19099.5,19256.83,18931.57,19226.52,409667129
2018-11-14,19017.3,19256.95,18857.81,19077.47,415420366
2018-11-15,19164.19,19223,18756.17,18905.36,360715899
2018-11-16,19038.47,19098.26,18782.01,18878.31,407920043
2018-11-19,18925.86,19133.58,18823.13,18823.13,399880236
2018-11-20,18759.71,18807.48,18453.86,18471.38,477974943
2018-11-21,18653.32,18784.24,18512.39,18731.55,428343319
2018-11-22,18653.03,18765.2,18514.59,18603.04,324395524
2018-11-23,18620.45,18783.25,18598.36,18714.9,348000358
2018-11-26,19037.22,19320.06,19037.22,19233.45,566813294
2018-11-27,19247.01,19309.61,19100.5,19150.38,427431816
2018-11-28,19193.96,19249.93,19087.06,19115.16,443108843
2018-11-29,19299.53,19335.48,19061.89,19159.6,415984880
2018-11-30,19159.6,19235.35,19071.76,19188.97,406712356
2018-12-03,19589.95,19674.86,19525.28,19622.36,479753406
2018-12-04,19590.4,19622.8,19353.43,19353.43,337179861
2018-12-05,19154.53,19394.53,19108.23,19328.7,355085360
2018-12-06,19136.04,19138.1,18583.38,18643.83,545910302
2018-12-07,18787.48,18960.75,18741.98,18741.98,363682305
2018-12-10,18584.76,18708.6,18399.43,18410.13,362419698
2018-12-11,18553.4,18767.67,18422.08,18591.01,395819026
2018-12-12,18666.61,19021.35,18626.66,18945.8,455458504
2018-12-13,19094.41,19210.42,18955.57,19048.83,453583015
2018-12-14,18875.04,18968.26,18734.42,18910.79,321589408
2018-12-17,18901.19,18914.34,18655.45,18693.45,330300396
2018-12-18,18586.64,18786.54,18555.23,18644.85,410428986
2018-12-19,18813.82,19021.34,18807.98,18941.9,478311360
2018-12-20,18679.14,18758.98,18576.9,18576.9,558729837
2018-12-21,18438.42,18483.88,18280.13,18397.19,724338285
2018-12-27,18337.58,18358.43,17914.03,18064.62,458358189
2018-12-28,18226.36,18385.11,18169,18324.03,353313679
2019-01-02,18191.76,18409.72,17959.39,18330.99,354551101
2019-01-03,18211.83,18425.18,18152.75,18218.4,432402058
2019-01-04,18375.6,18832.17,18373.35,18831.79,427675809
2019-01-07,18917.43,18968.04,18800.2,18953.27,337619321
2019-01-08,18978.14,19193.13,18922.45,19000.14,411454560
2019-01-09,19151.96,19297.11,19125.35,19179.16,421750329
2019-01-10,19100.51,19300.74,19037.52,19300.74,365590091
2019-01-11,19372.75,19385.6,19187.38,19290.09,368919049
2019-01-14,19163.26,19235.23,19016.16,19171.48,352630822
2019-01-15,19316.11,19379.2,19028.48,19165.48,478394501
2019-01-16,19253.44,19477.77,19241,19477.77,441878538
2019-01-17,19357.08,19511.86,19314.34,19470.38,353533170
2019-01-18,19636.71,19723,19542.96,19708.06,786970302
2019-01-21,19606.19,19638.64,19529.68,19638.64,388297777
2019-01-22,19522.59,19584.22,19412.6,19437.27,664410819
2019-01-23,19351.27,19555,19277.33,19400.15,489145200
2019-01-24,19417.34,19663.45,19376.96,19564.48,527077682
2019-01-25,19671.72,19824.8,19651.87,19810.52,426662008
2019-01-28,19734.95,19776.29,19569.24,19608.13,378100311
2019-01-29,19593.97,19771.13,19559.64,19701.6,391270686
2019-01-30,19728.71,19771.55,19669.77,19771.55,376032182
2019-01-31,19859.07,19904.79,19541.57,19730.78,884881369
2019-02-01,19752.12,19840,19356.43,19576.77,576927097
2019-02-04,19564.5,19660.43,19494.42,19605.6,433705431
2019-02-05,19650.92,19847.63,19575.45,19833.49,515766018
2019-02-06,19763.5,20009.94,19752.91,19996.47,453621220
2019-02-07,19941.19,20002.03,19478.32,19478.32,618932945
2019-02-08,19461.78,19593.12,19267.89,19351.9,483002889
2019-02-11,19434.61,19685.67,19424.54,19586.56,440224778
2019-02-12,19743.46,19860.61,19673.94,19805.28,402732136
2019-02-13,19878.07,20047.76,19844.46,19989.9,411612020
2019-02-14,20076.67,20090.93,19813.35,19834.96,460867285
2019-02-15,19799.82,20270.53,19788.76,20212.34,737602119
2019-02-18,20231.77,20348.44,20225.76,20329.83,452661619
2019-02-19,20299.83,20360.66,20124.97,20228.19,421890745
2019-02-20,20270.74,20310.57,20158.83,20304.21,436179516
2019-02-21,20310.35,20345.6,20157.42,20209.72,498772389
2019-02-22,20195.29,20292.65,20194.97,20262.51,447082481
2019-02-25,20428.06,20488.26,20403.17,20436.96,488595208
2019-02-26,20373.81,20507.08,20337.41,20459.59,439075917
2019-02-27,20409.39,20560.99,20398.17,20498.79,529031169
2019-02-28,20423.69,20682.7,20423.69,20659.46,568124362
2019-03-01,20798.07,20835.69,20694.53,20694.53,440953844
2019-03-04,20820.18,20857.31,20633.2,20718.3,352884587
2019-03-05,20719.66,20826.68,20657.09,20715.97,447196832
2019-03-06,20733.55,20905.83,20677.52,20851.56,548421586
2019-03-07,20824.71,21009.88,20598.27,20697.56,729867076
2019-03-08,20563.98,20673.51,20385.86,20484.39,506128585
2019-03-11,20588.28,20655.97,20472.06,20638.22,381301873
2019-03-12,20746.33,20746.33,20528.38,20631.19,516397864
2019-03-13,20598.39,20757.91,20591.63,20749.2,456279843
2019-03-14,20766.82,20971.37,20763.63,20877.43,503180203
2019-03-15,20947.59,21111.56,20876.92,21045.41,736214444
2019-03-18,21090.81,21255.29,21085.65,21234.61,480701838
2019-03-19,21275.24,21483.53,21230.6,21430.35,444056413
2019-03-20,21360.18,21477.42,21330.21,21330.21,397212432
2019-03-21,21345.8,21441.43,21265.36,21373.06,360055539
2019-03-22,21462.55,21464.02,21045.98,21078.76,565460914
2019-03-25,21016.56,21223.87,20925.09,21059.6,378628647
2019-03-26,21106.49,21184.62,20988.38,21139.4,357771048
2019-03-27,21189.68,21423.99,21011.38,21194.19,488627979
2019-03-28,21165.28,21213.22,21035.96,21080.97,336106251
2019-03-29,21208.41,21294.61,21086.97,21286.13,577894028
2019-04-01,21404,21547.13,21348.9,21520.25,458087241
2019-04-02,21531.74,21571.64,21448.25,21522.92,376458871
2019-04-03,21654.78,21788.86,21629.34,21755.88,495078102
2019-04-04,21695.75,21742.21,21634.05,21705.6,385135703
2019-04-05,21751.1,21823.95,21678.56,21758.61,368970437
2019-04-08,21772.27,21809.98,21696.39,21771.96,358117973
2019-04-09,21759.16,21898.03,21611.37,21671.78,383213284
2019-04-10,21686.93,21761.45,21618.69,21671.76,364381576
2019-04-11,21698.1,21769.67,21477.91,21684.84,477051836
2019-04-12,21676.99,21911.86,21633.49,21858.31,574847825
2019-04-15,21908.9,22004.09,21841.01,21892.42,406231128
2019-04-16,21918.94,21981.53,21806.12,21918.93,421815319
2019-04-17,21939.37,22052.83,21889.06,22000.88,530430300
2019-04-18,21994.5,22024.06,21789.29,21956.59,473290537
2019-04-23,21950.81,21952.4,21817.74,21896.84,413885322
2019-04-24,21839.16,21889.99,21666.56,21724.44,479018444
2019-04-25,21698.43,21776.05,21652.57,21719.88,301403197
2019-04-26,21721.97,21769.75,21590.4,21737.97,336583692
2019-04-29,21772.06,21843.79,21652.26,21788.54,334689300
2019-04-30,21769.93,21886.67,21752.87,21881.33,350225473
2019-05-02,21834.44,21914.77,21676.73,21710.38,370724959
2019-05-03,21713.47,21811.78,21665.24,21763.48,318147570
2019-05-06,21316.67,21469.48,21246.26,21409.29,367706836
2019-05-07,21444.39,21554.81,21172.61,21219.14,525087428
2019-05-08,21207.35,21256.91,21030.73,21203.86,482484117
2019-05-09,21102.09,21103.68,20789.21,20817.16,516774238
2019-05-10,21005.82,21050.96,20836.86,20874.78,383570052
2019-05-13,20909.46,20910.91,20586.13,20593.72,460734978
2019-05-14,20699.67,20892.66,20650.4,20892.66,470330835
2019-05-15,20898.36,20904.62,20556.4,20863.14,604563395
2019-05-16,20837.73,21151.8,20767.97,21151.8,516915089
2019-05-17,21151.13,21164.49,20978.95,21105.28,541207099
2019-05-20,20746.48,20909.33,20486.43,20539.87,563335680
2019-05-21,20637.96,20708.99,20583.41,20698.61,495051099
2019-05-22,20651.76,20738.15,20502.9,20573.31,451603867
2019-05-23,20423.64,20470.34,20122.14,20136.39,532670165
2019-05-24,20261.39,20463.83,20244.99,20376.03,438744726
2019-05-27,20417.42,20682.56,20298.5,20363.13,317569966
2019-05-28,20348.71,20358.76,20093.3,20260.98,730811978
2019-05-29,20087.25,20103.92,19927.82,19999.94,400999815
2019-05-30,20073.01,20172.59,19878.63,19947.92,321407271
2019-05-31,19729.84,19828.6,19535.5,19802.11,477092663
2019-06-03,19679.84,19880.93,19593.7,19874.24,354216853
2019-06-04,19777.69,20244.94,19753.11,20229.42,470145167
2019-06-05,20229.42,20264.27,20034.67,20155.73,451772843
2019-06-06,20147.44,20396,20078.68,20177.81,451119852
2019-06-07,20248.23,20454.11,20236.55,20360.59,354564755
2019-06-10,20464.88,20495.9,20345.2,20484.99,260525004
2019-06-11,20495.11,20704.58,20482.48,20609.7,384458042
2019-06-12,20494.01,20545.17,20429.07,20463.25,335255674
2019-06-13,20447.01,20658.92,20391.2,20630.75,303645676
2019-06-14,20586.35,20647.15,20534.05,20612.45,281953875
2019-06-17,20659.77,20721.92,20601.86,20626.42,268335371
2019-06-18,20632.37,21156.69,20509.76,21133.78,535079185
2019-06-19,21139.71,21244.37,21070.39,21221.38,537765327
2019-06-20,21355.42,21497.6,21345.98,21361.44,588939028
2019-06-21,21377.12,21511.39,21336.02,21388.63,809332202
2019-06-24,21314.58,21471.89,21261.77,21284.1,334476111
2019-06-25,21224.83,21283.3,21111.62,21128.41,312522756
2019-06-26,21081.66,21239.54,21020.47,21057.14,367288712
2019-06-27,21139.5,21202.46,20996.89,21110.87,332617223
2019-06-28,21132.42,21251.94,21078.84,21234.79,349434155
2019-07-01,21463.79,21482.22,21254.04,21254.04,354753066
2019-07-02,21319.53,21435.2,21244.57,21392.87,337445653
2019-07-03,21415.04,21911.64,21403.64,21905.34,584545388
2019-07-04,21956.71,22175.35,21930.38,22120.7,488483220
2019-07-05,22129.52,22142.43,21925.77,21985.79,384083845
2019-07-08,21942.36,22050.81,21912.18,21976,330144916
2019-07-09,21930.11,22003.47,21819.94,21886.17,358416083
2019-07-10,21894.04,22186.02,21878.76,22044.96,366852433
2019-07-11,22150.01,22270.1,22125.58,22169.42,338191880
2019-07-12,22182.2,22263.04,22175.49,22182.7,324509949
2019-07-15,22238.87,22330.37,22126.67,22178.05,294097534
2019-07-16,22158.22,22273.42,22079.1,22204.08,323591423
2019-07-17,22160.03,22237.25,22036.4,22079.38,344624617
2019-07-18,21949.95,22196.29,21924.9,22090.81,327320652
2019-07-19,22195.29,22198.3,21627.77,21641.46,509074206
2019-07-22,21615.82,21746.63,21587.71,21735.7,298912154
2019-07-23,21823.79,22007.8,21795.97,21954.66,332228551
2019-07-24,21995.72,22087.34,21933.69,22080.32,312357380
2019-07-25,22158.03,22357.39,21778.65,21903.29,479320426
2019-07-26,21909.25,21910.68,21763.7,21837.74,406284029
2019-07-29,21783.74,21865.26,21709.3,21709.3,308441194
2019-07-30,21694.91,21694.91,21235.08,21278.24,483711637
2019-07-31,21299.94,21422.46,21265.22,21398.19,380884961
2019-08-01,21307.36,21605.79,21302.94,21566.91,372813138
2019-08-02,21155.46,21302.71,21038.61,21046.86,477481309
2019-08-05,20880.17,20963.71,20687.87,20773.3,427321680
2019-08-06,20814.3,20915.1,20631.74,20631.74,321865828
2019-08-07,20668.69,20809.73,20407.2,20538.85,472434233
2019-08-08,20737,20841.15,20597.65,20841.15,356686519
2019-08-09,20505.4,20584.25,20295.83,20324.23,641132581
2019-08-12,20445.57,20559.63,20243.4,20263.83,328344796
2019-08-13,20191.09,20597.31,20067.13,20539.43,506203578
2019-08-14,20524.71,20524.71,19936.13,20020.28,450629926
2019-08-16,20083.36,20348.05,20009.95,20322.59,539327537
2019-08-19,20506.15,20729.9,20472,20715.49,354908186
2019-08-20,20672.86,20717.99,20451.87,20485.43,323170664
2019-08-21,20562.7,20911.18,20561.99,20847.07,308790943
2019-08-22,20793.23,21044,20767.83,20816.99,342319340
2019-08-23,20963,20965.2,20473.86,20473.86,399795818
2019-08-26,20482.08,20720.62,20366.61,20676.83,304979257
2019-08-27,20732.68,21060.72,20663.54,20991.3,396647167
2019-08-28,20983.13,21013.01,20831.01,20990.71,307577281
2019-08-29,21020.18,21440.82,20972.72,21398.17,523182480
2019-08-30,21400.31,21558.77,21254.75,21322.9,402872671
2019-09-02,21390.48,21566.56,21388.74,21451.98,227807529
2019-09-03,21438.19,21496.96,21311.18,21399.23,283939128
2019-09-04,21665.32,21777.23,21630.02,21737.8,408309994
2019-09-05,21853.31,21955.07,21795.7,21955.07,444458920
2019-09-06,21967.13,22010.42,21856.68,21947.33,396569424
2019-09-09,22007.98,22040.84,21935.18,21989.73,358176514
2019-09-10,21963.66,21989.09,21824.34,21869.01,465833912
2019-09-11,21994.3,22032.95,21795.96,21891.57,520578110
2019-09-12,21983.14,22141.37,21835.48,22083.17,576922177
2019-09-13,22126.78,22229.83,22075.73,22181.41,489149237
2019-09-16,22125.42,22138.53,21897.59,21969.24,433352124
2019-09-17,21964.33,21989.26,21782.63,21801.93,402607545
2019-09-18,21786.5,22009.36,21774.3,21947.7,323308890
2019-09-19,21965.22,22159.73,21930.14,22128.24,409468475
2019-09-20,22190.69,22282.94,22111.55,22123.25,639677660
2019-09-23,22088.27,22110.82,21830.95,21899.88,369579261
2019-09-24,21955.49,21994,21885.03,21901.01,329448442
2019-09-25,21795.59,21806.49,21491.97,21788.22,383403341
2019-09-26,21791.41,22005.52,21777.93,21947.67,322274790
2019-09-27,22020.65,22029.59,21913.25,22017.4,321170323
2019-09-30,22007.98,22131.21,21934.74,22107.7,331571419
2019-10-01,22184.75,22293.77,21927.57,21927.57,430463541
2019-10-02,21872.05,21893.39,21298.24,21298.24,552414151
2019-10-03,21301.76,21457.15,21127.43,21311.51,391603310
2019-10-04,21374.37,21473.3,21258.49,21470.44,411527445
2019-10-07,21441.55,21652.15,21378.52,21652.15,258014487
2019-10-08,21681.42,21685.09,21337.39,21405.73,320247244
2019-10-09,21413.93,21649.44,21366.03,21533.64,328849778
2019-10-10,21554.62,21763.77,21420.43,21756.39,414631176
2019-10-11,21837.51,22165.34,21776,22165.34,518465933
2019-10-14,22107.54,22155.74,21992.34,22097.94,294669369
2019-10-15,22243.57,22399.48,22168.2,22365.34,413132521
2019-10-16,22388.45,22514.26,22286.23,22428.09,495250580
2019-10-17,22379.59,22663.27,22373.25,22375.67,438017531
2019-10-18,22405.7,22450.49,22291.24,22321.77,397160783
2019-10-21,22346.77,22500.95,22343.81,22478.19,371778607
2019-10-22,22504.4,22524.54,22360.61,22487.08,343207334
2019-10-23,22376.77,22441.29,22284.1,22351.07,376068730
2019-10-24,22446.08,22548.19,22396.8,22527.42,406303744
2019-10-25,22554.4,22608.99,22466.35,22608.99,246328626
2019-10-28,22597.11,22749.24,22529.17,22695.64,272004980
2019-10-29,22702.8,22747.86,22615.29,22680.74,327253151
2019-10-30,22699.86,22781.8,22453.97,22646.08,440251053
2019-10-31,22659.38,22783.36,22584.49,22693.77,435498487
2019-11-01,22734.64,22946.01,22721.16,22934.32,289466240
2019-11-04,23040.85,23348.56,23027.49,23311.43,437875788
2019-11-05,23346.34,23436.01,23294.52,23364.82,486391777
2019-11-06,23375.37,23414.89,23308.97,23373.22,438771361
2019-11-07,23487.1,23584.84,23445.05,23503.03,499285212
2019-11-08,23477.83,23561.58,23353.85,23534.49,596251818
2019-11-11,23453.88,23516.37,23396.47,23489.93,369318351
2019-11-12,23555.06,23827.58,23547.77,23782.15,436422232
2019-11-13,23696.42,23726.51,23436.37,23578.43,399806060
2019-11-14,23576.47,23641.38,23480.29,23481.35,378029008
2019-11-15,23599.52,23631.71,23462.91,23588.59,337912519
2019-11-18,23572.18,23614.55,23350.44,23463.98,374167777
2019-11-19,23520.12,23660.49,23303.44,23329.21,374663849
2019-11-20,23220.59,23384.3,23149.95,23351.78,419633515
2019-11-21,23194.58,23371.8,23104.98,23279.78,477095674
2019-11-22,23325.33,23461.58,23254.67,23259.8,372915544
2019-11-25,23398.04,23496.51,23383.64,23467.25,297104622
2019-11-26,23475.62,23570.1,23359.16,23546.58,473714009
2019-11-27,23624.06,23651.44,23451.85,23485.03,332169658
2019-11-28,23401.35,23481.09,23270.48,23342.42,237624586
2019-11-29,23267.74,23425.3,23206.91,23259.33,265982963
2019-12-02,23297.68,23402.95,22698.17,22728.59,452945313
2019-12-03,22845.38,22987.19,22581.12,22736.52,367761298
2019-12-04,22736.58,23035.66,22732.8,23034.2,324496638
2019-12-05,23049.47,23190.81,22946.44,22969.4,298652265
2019-12-06,23055.17,23219.63,22940.32,23182.72,294137992
2019-12-09,23214.72,23233.11,22855.96,22956.9,302722811
2019-12-10,22935.88,23141.46,22789.78,23122.82,298165077
2019-12-11,23101.34,23202.62,23038.08,23155.64,283415040
2019-12-12,23229.13,23487.72,23161.14,23390.95,413346971
2019-12-13,23713.61,23727.56,23272.24,23329.33,478941253
2019-12-16,23436.29,23549.6,23388.12,23524.76,276509700
2019-12-17,23535.62,23716.58,23481.76,23630.77,343983194
2019-12-18,23645.91,23738.05,23627.21,23628.87,311229580
2019-12-19,23647.05,23710.17,23583.12,23708.94,374666239
2019-12-20,23842.28,24003.64,23836.96,24003.64,793556068
2019-12-23,23918.55,23941.26,23845.21,23898.42,229766981
2019-12-27,23867.96,23898.6,23732.27,23757.6,274188683
2019-12-30,23712.11,23735.93,23506.37,23506.37,212207393
2020-01-02,23606.97,23861.99,23571.59,23836.26,264537177
2020-01-03,23709.9,23759.89,23516.81,23702.35,325924914
2020-01-06,23565.92,23607.54,23265.21,23581.29,349155831
2020-01-07,23688.25,23793.67,23635.9,23723.38,306340349
2020-01-08,23550.61,23893.01,23480.62,23832.02,472506701
2020-01-09,23979.65,24078.29,23963.51,24016.7,430637339
2020-01-10,24061.43,24146.55,23966.36,24021.4,326014275
2020-01-13,24061.45,24061.45,23829.41,23896.59,340838565
2020-01-14,23931.94,23947.97,23706.43,23928.21,350706411
2020-01-15,23902.76,23931.8,23719.45,23763.86,341178919
2020-01-16,23861.55,23960.79,23760.3,23940.41,361875443
2020-01-17,24042.6,24168.66,24010.86,24141.07,319934820
2020-01-20,24032.65,24084.94,23973.43,24002.45,218203393
2020-01-21,23858.03,23860.16,23645.3,23845.28,332896648
2020-01-22,23887.83,23906.79,23680.4,23706.29,424389046
2020-01-23,23716.43,23901.15,23611.2,23707.05,379431071
2020-01-24,23848.46,24083.13,23848.46,23969.13,368586960
2020-01-27,23713.12,23977.56,23384.04,23416.13,506925571
2020-01-28,23544.56,24027.63,23429.19,24027.63,428294635
2020-01-29,24052.97,24197.66,23969.03,24164.73,356515321
2020-01-30,23892.3,23982.66,23687.64,23781.1,454729443
2020-01-31,23863.15,23873.05,23207.9,23237.03,557656637
